# cmip6: regional means at warming levels for individual models - SM_total
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: SM_total
# variable: mrso
# units: σ
region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
4,CNA,C.North-America,EC-Earth3-Veg,r1i1p1f1,ssp119,Lmon,gr,mrso,-3.01,-2.04,,
4,CNA,C.North-America,EC-Earth3-Veg,r1i1p1f1,ssp126,Lmon,gr,mrso,-2.34,-2.78,,
4,CNA,C.North-America,EC-Earth3-Veg,r1i1p1f1,ssp245,Lmon,gr,mrso,-2.95,-1.8,-2.53,
4,CNA,C.North-America,EC-Earth3-Veg,r1i1p1f1,ssp370,Lmon,gr,mrso,-2.43,-2.0,-2.99,-3.62
4,CNA,C.North-America,EC-Earth3-Veg,r1i1p1f1,ssp585,Lmon,gr,mrso,-2.71,-1.86,-2.59,-3.36
4,CNA,C.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,Lmon,gr,mrso,-1.77,,,
4,CNA,C.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,Lmon,gr,mrso,-2.22,,,
4,CNA,C.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,Lmon,gr,mrso,-2.41,-1.67,-1.57,
4,CNA,C.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,Lmon,gr,mrso,-1.35,-1.94,-2.11,-2.15
4,CNA,C.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,Lmon,gr,mrso,-1.6,-2.08,-1.68,-2.4
4,CNA,C.North-America,FGOALS-f3-L,r1i1p1f1,ssp126,Lmon,gn,mrso,0.58,1.21,,
4,CNA,C.North-America,FGOALS-f3-L,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.49,-0.21,,
4,CNA,C.North-America,FGOALS-f3-L,r1i1p1f1,ssp370,Lmon,gn,mrso,1.99,1.92,0.44,
4,CNA,C.North-America,FGOALS-f3-L,r1i1p1f1,ssp585,Lmon,gn,mrso,0.93,1.1,0.26,1.39
4,CNA,C.North-America,FGOALS-g3,r1i1p1f1,ssp245,Lmon,gn,mrso,0.69,1.02,,
4,CNA,C.North-America,FGOALS-g3,r1i1p1f1,ssp370,Lmon,gn,mrso,0.87,1.03,1.07,
4,CNA,C.North-America,FGOALS-g3,r1i1p1f1,ssp585,Lmon,gn,mrso,1.3,1.11,1.86,
4,CNA,C.North-America,GFDL-CM4,r1i1p1f1,ssp245,Lmon,gr1,mrso,-4.51,-4.87,,
4,CNA,C.North-America,GFDL-CM4,r1i1p1f1,ssp585,Lmon,gr1,mrso,-2.65,-4.05,-5.83,-6.69
4,CNA,C.North-America,GFDL-ESM4,r1i1p1f1,ssp245,Lmon,gr1,mrso,2.76,3.3,,
4,CNA,C.North-America,GFDL-ESM4,r1i1p1f1,ssp370,Lmon,gr1,mrso,2.98,2.08,2.84,
4,CNA,C.North-America,GFDL-ESM4,r1i1p1f1,ssp585,Lmon,gr1,mrso,3.07,2.74,4.02,
4,CNA,C.North-America,HadGEM3-GC31-LL,r1i1p1f3,ssp126,Lmon,gn,mrso,-0.48,-0.46,,
4,CNA,C.North-America,HadGEM3-GC31-LL,r1i1p1f3,ssp245,Lmon,gn,mrso,-0.41,-1.55,-1.8,
4,CNA,C.North-America,HadGEM3-GC31-LL,r1i1p1f3,ssp585,Lmon,gn,mrso,-1.58,-2.48,-0.54,-0.31
4,CNA,C.North-America,HadGEM3-GC31-MM,r1i1p1f3,ssp126,Lmon,gn,mrso,-1.48,-1.59,,
4,CNA,C.North-America,HadGEM3-GC31-MM,r1i1p1f3,ssp585,Lmon,gn,mrso,-1.54,-1.56,-0.9,-0.15
4,CNA,C.North-America,INM-CM4-8,r1i1p1f1,ssp126,Lmon,gr1,mrso,-3.47,,,
4,CNA,C.North-America,INM-CM4-8,r1i1p1f1,ssp245,Lmon,gr1,mrso,-3.51,-3.54,,
4,CNA,C.North-America,INM-CM4-8,r1i1p1f1,ssp370,Lmon,gr1,mrso,-1.69,-3.52,-6.25,
4,CNA,C.North-America,INM-CM4-8,r1i1p1f1,ssp585,Lmon,gr1,mrso,-2.1,-3.17,-4.48,
4,CNA,C.North-America,INM-CM5-0,r1i1p1f1,ssp126,Lmon,gr1,mrso,-2.34,,,
4,CNA,C.North-America,INM-CM5-0,r1i1p1f1,ssp245,Lmon,gr1,mrso,-1.85,-3.3,,
4,CNA,C.North-America,INM-CM5-0,r1i1p1f1,ssp370,Lmon,gr1,mrso,-1.39,-3.07,-3.57,
4,CNA,C.North-America,INM-CM5-0,r1i1p1f1,ssp585,Lmon,gr1,mrso,-4.76,-4.55,-4.97,
4,CNA,C.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp119,Lmon,gr,mrso,0.31,-0.54,,
4,CNA,C.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp126,Lmon,gr,mrso,-0.01,-0.15,,
4,CNA,C.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp245,Lmon,gr,mrso,-0.07,0.0,0.07,
4,CNA,C.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp370,Lmon,gr,mrso,-0.3,-0.04,0.5,0.49
4,CNA,C.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp585,Lmon,gr,mrso,-0.04,0.3,0.11,0.29
4,CNA,C.North-America,MIROC-ES2L,r1i1p1f2,ssp126,Lmon,gn,mrso,-2.6,,,
4,CNA,C.North-America,MIROC-ES2L,r1i1p1f2,ssp245,Lmon,gn,mrso,-1.36,-3.02,,
4,CNA,C.North-America,MIROC-ES2L,r1i1p1f2,ssp370,Lmon,gn,mrso,-1.44,-2.58,-4.55,
4,CNA,C.North-America,MIROC-ES2L,r1i1p1f2,ssp585,Lmon,gn,mrso,-1.4,-2.15,-3.55,
4,CNA,C.North-America,MIROC6,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.72,,,
4,CNA,C.North-America,MIROC6,r1i1p1f1,ssp245,Lmon,gn,mrso,-2.52,-3.55,,
4,CNA,C.North-America,MIROC6,r1i1p1f1,ssp370,Lmon,gn,mrso,-0.24,-0.62,,
4,CNA,C.North-America,MIROC6,r1i1p1f1,ssp585,Lmon,gn,mrso,-1.01,-1.58,-4.21,
4,CNA,C.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.27,,,
4,CNA,C.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp245,Lmon,gn,mrso,0.88,1.55,,
4,CNA,C.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp370,Lmon,gn,mrso,1.89,1.39,3.11,
4,CNA,C.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp585,Lmon,gn,mrso,3.01,2.48,2.95,
4,CNA,C.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp126,Lmon,gn,mrso,1.5,,,
4,CNA,C.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.03,-0.29,,
4,CNA,C.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp370,Lmon,gn,mrso,0.05,0.52,-2.05,
4,CNA,C.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.09,-0.06,0.14,
4,CNA,C.North-America,MRI-ESM2-0,r1i1p1f1,ssp119,Lmon,gn,mrso,-1.56,,,
4,CNA,C.North-America,MRI-ESM2-0,r1i1p1f1,ssp126,Lmon,gn,mrso,-1.19,,,
4,CNA,C.North-America,MRI-ESM2-0,r1i1p1f1,ssp245,Lmon,gn,mrso,-1.2,-1.32,,
4,CNA,C.North-America,MRI-ESM2-0,r1i1p1f1,ssp370,Lmon,gn,mrso,-0.87,-1.14,-1.27,
4,CNA,C.North-America,MRI-ESM2-0,r1i1p1f1,ssp585,Lmon,gn,mrso,-1.64,-1.35,-1.46,-1.7
4,CNA,C.North-America,NorESM2-LM,r1i1p1f1,ssp245,Lmon,gn,mrso,-1.89,-0.23,,
4,CNA,C.North-America,NorESM2-LM,r1i1p1f1,ssp370,Lmon,gn,mrso,-1.9,-1.13,,
4,CNA,C.North-America,NorESM2-LM,r1i1p1f1,ssp585,Lmon,gn,mrso,-1.44,-2.54,-0.97,
4,CNA,C.North-America,NorESM2-MM,r1i1p1f1,ssp245,Lmon,gn,mrso,-1.24,-1.06,,
4,CNA,C.North-America,NorESM2-MM,r1i1p1f1,ssp370,Lmon,gn,mrso,-1.72,-1.28,-1.77,
4,CNA,C.North-America,NorESM2-MM,r1i1p1f1,ssp585,Lmon,gn,mrso,-1.8,-1.71,-1.09,
4,CNA,C.North-America,TaiESM1,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.17,-0.2,,
4,CNA,C.North-America,TaiESM1,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.06,0.39,0.09,
4,CNA,C.North-America,TaiESM1,r1i1p1f1,ssp370,Lmon,gn,mrso,-0.5,-0.41,-0.79,-0.47
4,CNA,C.North-America,TaiESM1,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.98,-0.77,-0.93,-0.6
4,CNA,C.North-America,UKESM1-0-LL,r1i1p1f2,ssp119,Lmon,gn,mrso,1.32,0.94,,
4,CNA,C.North-America,UKESM1-0-LL,r1i1p1f2,ssp126,Lmon,gn,mrso,0.26,0.43,,
4,CNA,C.North-America,UKESM1-0-LL,r1i1p1f2,ssp245,Lmon,gn,mrso,1.14,1.0,1.21,1.18
4,CNA,C.North-America,UKESM1-0-LL,r1i1p1f2,ssp370,Lmon,gn,mrso,1.08,0.61,0.9,1.23
4,CNA,C.North-America,UKESM1-0-LL,r1i1p1f2,ssp585,Lmon,gn,mrso,0.99,0.87,0.84,1.39
5,ENA,E.North-America,ACCESS-CM2,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.05,-0.25,,
5,ENA,E.North-America,ACCESS-CM2,r1i1p1f1,ssp245,Lmon,gn,mrso,0.27,-0.19,-0.68,
5,ENA,E.North-America,ACCESS-CM2,r1i1p1f1,ssp370,Lmon,gn,mrso,-0.94,-0.88,-0.91,-0.58
5,ENA,E.North-America,ACCESS-CM2,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.18,-0.36,-0.4,-0.6
5,ENA,E.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp126,Lmon,gn,mrso,0.18,-0.07,,
5,ENA,E.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.94,-0.53,,
5,ENA,E.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp370,Lmon,gn,mrso,0.2,-0.57,-0.26,
5,ENA,E.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.11,-0.13,-0.36,-0.57
5,ENA,E.North-America,BCC-CSM2-MR,r1i1p1f1,ssp126,Lmon,gn,mrso,0.55,,,
5,ENA,E.North-America,BCC-CSM2-MR,r1i1p1f1,ssp245,Lmon,gn,mrso,0.37,1.42,,
5,ENA,E.North-America,BCC-CSM2-MR,r1i1p1f1,ssp370,Lmon,gn,mrso,0.56,0.27,1.56,
5,ENA,E.North-America,BCC-CSM2-MR,r1i1p1f1,ssp585,Lmon,gn,mrso,1.02,1.2,1.72,
5,ENA,E.North-America,CESM2,r1i1p1f1,ssp126,Lmon,gn,mrso,0.28,0.75,,
5,ENA,E.North-America,CESM2,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.36,0.26,1.43,
5,ENA,E.North-America,CESM2,r1i1p1f1,ssp370,Lmon,gn,mrso,0.43,-0.22,1.23,1.76
5,ENA,E.North-America,CESM2,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.11,0.47,1.14,2.18
5,ENA,E.North-America,CESM2-WACCM,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.15,0.37,,
5,ENA,E.North-America,CESM2-WACCM,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.45,0.44,0.96,
5,ENA,E.North-America,CESM2-WACCM,r1i1p1f1,ssp370,Lmon,gn,mrso,0.19,0.26,1.11,1.82
5,ENA,E.North-America,CESM2-WACCM,r1i1p1f1,ssp585,Lmon,gn,mrso,0.15,0.25,-0.3,1.5
5,ENA,E.North-America,CIESM,r1i1p1f1,ssp245,Lmon,gr,mrso,-0.42,-0.65,-0.75,
5,ENA,E.North-America,CIESM,r1i1p1f1,ssp585,Lmon,gr,mrso,-0.23,-0.98,-0.52,-0.06
5,ENA,E.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp126,Lmon,gn,mrso,0.11,-0.59,,
5,ENA,E.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp245,Lmon,gn,mrso,0.6,-0.08,-0.45,
5,ENA,E.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp370,Lmon,gn,mrso,0.17,0.28,0.32,0.33
5,ENA,E.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.39,-0.37,-0.07,-0.35
5,ENA,E.North-America,CNRM-CM6-1,r1i1p1f2,ssp126,Lmon,gr,mrso,-1.48,-2.99,,
5,ENA,E.North-America,CNRM-CM6-1,r1i1p1f2,ssp245,Lmon,gr,mrso,-1.63,-2.13,-3.51,
5,ENA,E.North-America,CNRM-CM6-1,r1i1p1f2,ssp370,Lmon,gr,mrso,-1.83,-2.28,-2.74,-3.03
5,ENA,E.North-America,CNRM-CM6-1,r1i1p1f2,ssp585,Lmon,gr,mrso,-1.15,-1.92,-2.42,-2.6
5,ENA,E.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp126,Lmon,gr,mrso,0.11,-0.32,,
5,ENA,E.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp245,Lmon,gr,mrso,-0.53,-0.65,-1.47,
5,ENA,E.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp370,Lmon,gr,mrso,-0.68,-1.15,-1.4,-1.65
5,ENA,E.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp585,Lmon,gr,mrso,-0.45,-0.46,-1.43,-1.9
5,ENA,E.North-America,CNRM-ESM2-1,r1i1p1f2,ssp119,Lmon,gr,mrso,-0.85,,,
5,ENA,E.North-America,CNRM-ESM2-1,r1i1p1f2,ssp126,Lmon,gr,mrso,-0.34,,,
5,ENA,E.North-America,CNRM-ESM2-1,r1i1p1f2,ssp245,Lmon,gr,mrso,-0.95,-0.92,0.25,
5,ENA,E.North-America,CNRM-ESM2-1,r1i1p1f2,ssp370,Lmon,gr,mrso,-2.4,-2.58,-2.9,-3.6
5,ENA,E.North-America,CNRM-ESM2-1,r1i1p1f2,ssp585,Lmon,gr,mrso,-1.76,-1.2,-2.12,-1.61
5,ENA,E.North-America,CanESM5,r1i1p1f1,ssp119,Lmon,gn,mrso,0.22,-0.15,,
5,ENA,E.North-America,CanESM5,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.1,-0.4,,
5,ENA,E.North-America,CanESM5,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.17,-0.66,-0.31,-0.72
5,ENA,E.North-America,CanESM5,r1i1p1f1,ssp370,Lmon,gn,mrso,0.07,-0.55,-0.68,-0.83
5,ENA,E.North-America,CanESM5,r1i1p1f1,ssp585,Lmon,gn,mrso,0.19,-0.32,-0.41,-0.81
5,ENA,E.North-America,CanESM5-CanOE,r1i1p2f1,ssp126,Lmon,gn,mrso,-0.53,-0.52,,
5,ENA,E.North-America,CanESM5-CanOE,r1i1p2f1,ssp245,Lmon,gn,mrso,-0.77,-0.94,-1.13,-1.54
5,ENA,E.North-America,CanESM5-CanOE,r1i1p2f1,ssp370,Lmon,gn,mrso,-0.68,-1.19,-0.75,-1.59
5,ENA,E.North-America,CanESM5-CanOE,r1i1p2f1,ssp585,Lmon,gn,mrso,-0.74,-0.91,-1.03,-1.79
5,ENA,E.North-America,E3SM-1-1,r1i1p1f1,ssp585,Lmon,gr,mrso,-0.92,-1.0,-0.9,-0.41
5,ENA,E.North-America,EC-Earth3,r1i1p1f1,ssp126,Lmon,gr,mrso,-0.87,-0.9,,
5,ENA,E.North-America,EC-Earth3,r1i1p1f1,ssp245,Lmon,gr,mrso,-0.78,-0.68,-1.49,
5,ENA,E.North-America,EC-Earth3,r1i1p1f1,ssp370,Lmon,gr,mrso,-1.23,-1.06,-1.29,-2.16
5,ENA,E.North-America,EC-Earth3,r1i1p1f1,ssp585,Lmon,gr,mrso,-1.01,-1.24,-1.73,-1.95
5,ENA,E.North-America,EC-Earth3-AerChem,r1i1p1f1,ssp370,Lmon,gr,mrso,-1.17,-1.58,-2.57,-2.87
5,ENA,E.North-America,EC-Earth3-CC,r1i1p1f1,ssp245,Lmon,gr,mrso,-3.5,-4.28,-4.45,
5,ENA,E.North-America,EC-Earth3-CC,r1i1p1f1,ssp585,Lmon,gr,mrso,-3.36,-1.77,-4.16,-4.99
5,ENA,E.North-America,EC-Earth3-Veg,r1i1p1f1,ssp119,Lmon,gr,mrso,-1.25,-0.97,,
5,ENA,E.North-America,EC-Earth3-Veg,r1i1p1f1,ssp126,Lmon,gr,mrso,-1.1,-1.14,,
5,ENA,E.North-America,EC-Earth3-Veg,r1i1p1f1,ssp245,Lmon,gr,mrso,-1.13,-1.09,-1.47,
5,ENA,E.North-America,EC-Earth3-Veg,r1i1p1f1,ssp370,Lmon,gr,mrso,-0.89,-1.3,-1.43,-2.29
5,ENA,E.North-America,EC-Earth3-Veg,r1i1p1f1,ssp585,Lmon,gr,mrso,-1.14,-0.73,-1.23,-1.88
5,ENA,E.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,Lmon,gr,mrso,-0.99,,,
5,ENA,E.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,Lmon,gr,mrso,-0.57,,,
5,ENA,E.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,Lmon,gr,mrso,-0.73,-0.93,-1.21,
5,ENA,E.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,Lmon,gr,mrso,-0.69,-0.85,-1.17,-1.08
5,ENA,E.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,Lmon,gr,mrso,-0.53,-0.88,-1.09,-1.69
5,ENA,E.North-America,FGOALS-f3-L,r1i1p1f1,ssp126,Lmon,gn,mrso,1.34,1.33,,
5,ENA,E.North-America,FGOALS-f3-L,r1i1p1f1,ssp245,Lmon,gn,mrso,1.03,1.01,,
5,ENA,E.North-America,FGOALS-f3-L,r1i1p1f1,ssp370,Lmon,gn,mrso,1.46,1.18,1.16,
5,ENA,E.North-America,FGOALS-f3-L,r1i1p1f1,ssp585,Lmon,gn,mrso,0.88,0.93,1.78,1.43
5,ENA,E.North-America,FGOALS-g3,r1i1p1f1,ssp245,Lmon,gn,mrso,1.92,2.55,,
5,ENA,E.North-America,FGOALS-g3,r1i1p1f1,ssp370,Lmon,gn,mrso,1.94,2.75,3.42,
5,ENA,E.North-America,FGOALS-g3,r1i1p1f1,ssp585,Lmon,gn,mrso,2.42,2.76,4.09,
5,ENA,E.North-America,GFDL-CM4,r1i1p1f1,ssp245,Lmon,gr1,mrso,-0.35,-0.16,,
5,ENA,E.North-America,GFDL-CM4,r1i1p1f1,ssp585,Lmon,gr1,mrso,-1.07,-1.32,-0.95,-1.41
5,ENA,E.North-America,GFDL-ESM4,r1i1p1f1,ssp245,Lmon,gr1,mrso,-0.5,0.9,,
5,ENA,E.North-America,GFDL-ESM4,r1i1p1f1,ssp370,Lmon,gr1,mrso,0.32,0.11,0.28,
5,ENA,E.North-America,GFDL-ESM4,r1i1p1f1,ssp585,Lmon,gr1,mrso,-0.18,0.41,1.41,
5,ENA,E.North-America,HadGEM3-GC31-LL,r1i1p1f3,ssp126,Lmon,gn,mrso,-1.57,-0.58,,
5,ENA,E.North-America,HadGEM3-GC31-LL,r1i1p1f3,ssp245,Lmon,gn,mrso,-1.56,-1.47,-1.51,
5,ENA,E.North-America,HadGEM3-GC31-LL,r1i1p1f3,ssp585,Lmon,gn,mrso,-1.23,-1.87,-0.64,-0.76
5,ENA,E.North-America,HadGEM3-GC31-MM,r1i1p1f3,ssp126,Lmon,gn,mrso,-0.69,-1.04,,
5,ENA,E.North-America,HadGEM3-GC31-MM,r1i1p1f3,ssp585,Lmon,gn,mrso,-0.74,-0.73,-0.95,-0.31
5,ENA,E.North-America,INM-CM4-8,r1i1p1f1,ssp126,Lmon,gr1,mrso,-1.09,,,
5,ENA,E.North-America,INM-CM4-8,r1i1p1f1,ssp245,Lmon,gr1,mrso,-1.33,-2.38,,
5,ENA,E.North-America,INM-CM4-8,r1i1p1f1,ssp370,Lmon,gr1,mrso,-0.5,-2.01,-3.21,
5,ENA,E.North-America,INM-CM4-8,r1i1p1f1,ssp585,Lmon,gr1,mrso,-0.55,-2.16,-3.47,
5,ENA,E.North-America,INM-CM5-0,r1i1p1f1,ssp126,Lmon,gr1,mrso,-1.44,,,
5,ENA,E.North-America,INM-CM5-0,r1i1p1f1,ssp245,Lmon,gr1,mrso,-1.44,-0.15,,
5,ENA,E.North-America,INM-CM5-0,r1i1p1f1,ssp370,Lmon,gr1,mrso,-0.54,-1.25,-1.92,
5,ENA,E.North-America,INM-CM5-0,r1i1p1f1,ssp585,Lmon,gr1,mrso,-1.51,-2.06,-2.06,
5,ENA,E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp119,Lmon,gr,mrso,0.75,0.28,,
5,ENA,E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp126,Lmon,gr,mrso,0.25,0.45,,
5,ENA,E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp245,Lmon,gr,mrso,0.44,0.47,0.68,
5,ENA,E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp370,Lmon,gr,mrso,0.53,0.65,0.6,1.1
5,ENA,E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp585,Lmon,gr,mrso,0.48,0.82,0.96,1.34
5,ENA,E.North-America,MIROC-ES2L,r1i1p1f2,ssp126,Lmon,gn,mrso,-0.62,,,
5,ENA,E.North-America,MIROC-ES2L,r1i1p1f2,ssp245,Lmon,gn,mrso,-0.53,-2.96,,
5,ENA,E.North-America,MIROC-ES2L,r1i1p1f2,ssp370,Lmon,gn,mrso,0.39,0.93,-1.96,
5,ENA,E.North-America,MIROC-ES2L,r1i1p1f2,ssp585,Lmon,gn,mrso,0.69,-0.32,-0.75,
5,ENA,E.North-America,MIROC6,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.82,,,
5,ENA,E.North-America,MIROC6,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.93,-0.49,,
5,ENA,E.North-America,MIROC6,r1i1p1f1,ssp370,Lmon,gn,mrso,-0.04,0.18,,
5,ENA,E.North-America,MIROC6,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.28,-0.14,-0.89,
5,ENA,E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp126,Lmon,gn,mrso,0.41,,,
5,ENA,E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.39,1.17,,
5,ENA,E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp370,Lmon,gn,mrso,0.91,1.07,2.05,
5,ENA,E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp585,Lmon,gn,mrso,1.21,1.41,1.32,
5,ENA,E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp126,Lmon,gn,mrso,0.53,,,
5,ENA,E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.57,0.17,,
5,ENA,E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp370,Lmon,gn,mrso,0.25,0.6,0.23,
5,ENA,E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp585,Lmon,gn,mrso,0.67,0.62,0.39,
5,ENA,E.North-America,MRI-ESM2-0,r1i1p1f1,ssp119,Lmon,gn,mrso,-1.92,,,
5,ENA,E.North-America,MRI-ESM2-0,r1i1p1f1,ssp126,Lmon,gn,mrso,-1.72,,,
5,ENA,E.North-America,MRI-ESM2-0,r1i1p1f1,ssp245,Lmon,gn,mrso,-1.99,-1.79,,
5,ENA,E.North-America,MRI-ESM2-0,r1i1p1f1,ssp370,Lmon,gn,mrso,-2.63,-3.19,-4.12,
5,ENA,E.North-America,MRI-ESM2-0,r1i1p1f1,ssp585,Lmon,gn,mrso,-2.03,-2.21,-2.24,-2.56
5,ENA,E.North-America,NorESM2-LM,r1i1p1f1,ssp245,Lmon,gn,mrso,1.4,2.35,,
5,ENA,E.North-America,NorESM2-LM,r1i1p1f1,ssp370,Lmon,gn,mrso,1.55,2.18,,
5,ENA,E.North-America,NorESM2-LM,r1i1p1f1,ssp585,Lmon,gn,mrso,1.57,1.47,2.81,
5,ENA,E.North-America,NorESM2-MM,r1i1p1f1,ssp245,Lmon,gn,mrso,1.69,1.65,,
5,ENA,E.North-America,NorESM2-MM,r1i1p1f1,ssp370,Lmon,gn,mrso,1.2,1.52,2.1,
5,ENA,E.North-America,NorESM2-MM,r1i1p1f1,ssp585,Lmon,gn,mrso,1.36,1.77,2.7,
5,ENA,E.North-America,TaiESM1,r1i1p1f1,ssp126,Lmon,gn,mrso,0.01,0.41,,
5,ENA,E.North-America,TaiESM1,r1i1p1f1,ssp245,Lmon,gn,mrso,0.61,1.02,1.08,
5,ENA,E.North-America,TaiESM1,r1i1p1f1,ssp370,Lmon,gn,mrso,0.61,1.11,0.99,1.23
5,ENA,E.North-America,TaiESM1,r1i1p1f1,ssp585,Lmon,gn,mrso,-0.21,0.57,0.23,0.61
5,ENA,E.North-America,UKESM1-0-LL,r1i1p1f2,ssp119,Lmon,gn,mrso,0.41,0.04,,
5,ENA,E.North-America,UKESM1-0-LL,r1i1p1f2,ssp126,Lmon,gn,mrso,-0.22,-0.31,,
5,ENA,E.North-America,UKESM1-0-LL,r1i1p1f2,ssp245,Lmon,gn,mrso,0.33,0.23,0.21,0.3
5,ENA,E.North-America,UKESM1-0-LL,r1i1p1f2,ssp370,Lmon,gn,mrso,-0.14,-0.64,-0.04,0.32
5,ENA,E.North-America,UKESM1-0-LL,r1i1p1f2,ssp585,Lmon,gn,mrso,0.18,-0.17,-0.33,0.25
6,NCA,N.Central-America,ACCESS-CM2,r1i1p1f1,ssp126,Lmon,gn,mrso,-0.14,-0.08,,
6,NCA,N.Central-America,ACCESS-CM2,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.58,-0.64,-1.43,
6,NCA,N.Central-America,ACCESS-CM2,r1i1p1f1,ssp370,Lmon,gn,mrso,-0.91,-0.3,-0.7,0.12
6,NCA,N.Central-America,ACCESS-CM2,r1i1p1f1,ssp585,Lmon,gn,mrso,-1.4,-0.96,-0.06,-0.27
6,NCA,N.Central-America,ACCESS-ESM1-5,r1i1p1f1,ssp126,Lmon,gn,mrso,0.85,0.79,,
6,NCA,N.Central-America,ACCESS-ESM1-5,r1i1p1f1,ssp245,Lmon,gn,mrso,-0.6,-0.72,,
6,NCA,N.Central-America,ACCESS-ESM1-5,r1i1p1f1,ssp370,Lmon,gn,mrso,0.12,0.26,0.17,
6,NCA,N.Central-America,ACCESS-ESM1-5,r1i1p1f1,ssp585,Lmon,gn,mrso,1.47,0.7,-0.73,0.4
6,NCA,N.Central-America,BCC-CSM2-MR,r1i1p1f1,ssp126,Lmon,gn,mrso,-2.12,,,
6,NCA,N.Central-America,BCC-CSM2-MR,r1i1p1f1,ssp245,Lmon,gn,mrso,-1.83,-3.91,,
6,NCA,N.Central-America,BCC-CSM2-MR,r1i1p1f1,ssp370,Lmon,gn,mrso,-2.62,-2.72,-3.45,
