# cmip6: regional means at warming levels for individual models - TNn
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: TNn
# variable: tasmin
# units: °C
region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
7,SCA,S.Central-America,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,tasmin,1.63,2.18,2.84,3.79
7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,tasmin,1.51,1.69,,
7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,tasmin,1.49,1.9,2.87,
7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,tasmin,1.37,1.86,2.43,3.45
7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,tasmin,1.21,1.78,2.87,3.79
7,SCA,S.Central-America,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,tasmin,1.28,1.7,,
7,SCA,S.Central-America,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,tasmin,1.4,1.66,2.71,3.72
7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,tasmin,1.35,,,
7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,tasmin,1.13,,,
7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,tasmin,1.08,1.53,2.53,
7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,tasmin,1.08,1.64,2.82,3.46
7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,tasmin,1.42,1.85,3.1,3.51
7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp119,day,gn,tasmin,1.1,1.6,,
7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp126,day,gn,tasmin,1.04,1.43,,
7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp245,day,gn,tasmin,1.02,1.66,2.14,3.49
7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp370,day,gn,tasmin,1.04,1.35,2.68,3.66
7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp585,day,gn,tasmin,1.19,1.58,2.61,3.28
7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp126,day,gr,tasmin,1.7,2.47,,
7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp245,day,gr,tasmin,1.69,1.93,2.97,
7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp370,day,gr,tasmin,1.72,2.42,3.62,4.6
7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp585,day,gr,tasmin,2.0,2.29,3.28,4.73
7,SCA,S.Central-America,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,tasmin,1.82,2.11,3.65,4.39
7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,tasmin,1.42,2.03,,
7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,tasmin,1.43,2.28,,
7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,tasmin,1.62,2.08,3.03,
7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,tasmin,1.28,2.3,3.0,4.44
7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,tasmin,1.07,1.89,3.59,4.49
7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,tasmin,1.43,,,
7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,tasmin,1.65,,,
7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,tasmin,1.87,2.12,3.51,
7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,tasmin,1.96,2.24,3.69,4.41
7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,tasmin,1.71,2.26,3.93,4.33
7,SCA,S.Central-America,FGOALS-g3,r1i1p1f1,ssp245,day,gn,tasmin,1.78,2.41,,
7,SCA,S.Central-America,FGOALS-g3,r1i1p1f1,ssp370,day,gn,tasmin,1.66,2.32,3.33,
7,SCA,S.Central-America,FGOALS-g3,r1i1p1f1,ssp585,day,gn,tasmin,1.72,2.42,3.26,
7,SCA,S.Central-America,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,tasmin,1.56,1.71,,
7,SCA,S.Central-America,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,tasmin,1.9,2.39,3.25,4.03
7,SCA,S.Central-America,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,tasmin,2.12,2.82,,
7,SCA,S.Central-America,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,tasmin,2.62,2.57,3.76,
7,SCA,S.Central-America,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,tasmin,2.32,2.7,3.66,
7,SCA,S.Central-America,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,tasmin,0.68,1.53,,
7,SCA,S.Central-America,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,tasmin,1.45,1.48,2.02,
7,SCA,S.Central-America,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,tasmin,0.99,1.38,2.55,3.73
7,SCA,S.Central-America,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,tasmin,0.96,1.37,,
7,SCA,S.Central-America,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,tasmin,0.91,1.49,2.49,3.28
7,SCA,S.Central-America,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,tasmin,1.59,,,
7,SCA,S.Central-America,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,tasmin,1.83,2.31,,
7,SCA,S.Central-America,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,tasmin,1.76,2.2,3.32,
7,SCA,S.Central-America,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,tasmin,1.77,2.35,3.51,
7,SCA,S.Central-America,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,tasmin,1.75,,,
7,SCA,S.Central-America,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,tasmin,1.81,2.11,,
7,SCA,S.Central-America,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,tasmin,1.67,2.54,3.56,
7,SCA,S.Central-America,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,tasmin,1.87,2.46,3.41,
7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,tasmin,1.23,1.45,,
7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,tasmin,1.48,1.84,,
7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,tasmin,1.2,1.66,2.31,
7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,tasmin,1.49,1.72,2.38,3.57
7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,tasmin,1.22,1.57,2.72,3.75
7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,tasmin,1.72,2.5,,
7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,tasmin,1.71,2.2,3.54,
7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,tasmin,1.67,2.28,3.13,4.67
7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,tasmin,1.91,2.54,3.53,4.71
7,SCA,S.Central-America,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,tasmin,1.68,,,
7,SCA,S.Central-America,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,tasmin,1.46,1.98,,
7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,tasmin,1.55,,,
7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,tasmin,1.31,1.8,,
7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,tasmin,1.39,1.72,3.13,
7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,tasmin,1.42,1.88,3.13,
7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp126,day,gn,tasmin,1.58,,,
7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp245,day,gn,tasmin,1.8,1.96,,
7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp370,day,gn,tasmin,1.76,2.13,,
7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp585,day,gn,tasmin,1.54,2.4,3.39,
7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,tasmin,1.49,,,
7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,tasmin,1.83,2.16,,
7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,tasmin,1.65,2.61,3.48,
7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,tasmin,1.51,1.94,3.77,
7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,tasmin,1.78,,,
7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,tasmin,2.0,2.49,,
7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,tasmin,2.1,2.27,3.4,
7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,tasmin,1.93,1.89,3.66,
7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,tasmin,1.61,,,
7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,tasmin,1.73,,,
7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,tasmin,1.82,2.26,,
7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,tasmin,1.58,1.69,2.59,
7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,tasmin,1.66,2.1,3.0,3.88
7,SCA,S.Central-America,NESM3,r1i1p1f1,ssp126,day,gn,tasmin,1.23,1.68,,
7,SCA,S.Central-America,NESM3,r1i1p1f1,ssp245,day,gn,tasmin,1.5,1.48,,
7,SCA,S.Central-America,NESM3,r1i1p1f1,ssp585,day,gn,tasmin,1.3,1.9,2.98,4.02
7,SCA,S.Central-America,NorESM2-MM,r1i1p1f1,ssp245,day,gn,tasmin,2.01,2.51,,
7,SCA,S.Central-America,NorESM2-MM,r1i1p1f1,ssp370,day,gn,tasmin,2.1,2.61,4.09,
7,SCA,S.Central-America,NorESM2-MM,r1i1p1f1,ssp585,day,gn,tasmin,2.07,2.57,3.61,
7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,tasmin,1.14,1.65,,
7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,tasmin,1.48,1.83,,
7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,tasmin,1.38,1.66,2.58,3.57
7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,tasmin,1.37,1.61,2.59,3.58
7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,tasmin,1.53,1.6,2.74,4.09
8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,tasmin,1.22,1.7,,
8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,tasmin,0.93,1.71,2.37,
8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,tasmin,0.56,1.39,2.21,3.0
8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,tasmin,0.98,2.01,2.46,3.26
8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,tasmin,1.99,2.34,,
8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,tasmin,1.91,2.22,,
8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,tasmin,1.87,2.11,3.13,
8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,tasmin,1.75,2.55,3.21,4.0
8,CAR,Caribbean,AWI-CM-1-1-MR,r1i1p1f1,ssp126,day,gn,tasmin,2.66,2.11,,
8,CAR,Caribbean,AWI-CM-1-1-MR,r1i1p1f1,ssp245,day,gn,tasmin,2.15,2.87,,
8,CAR,Caribbean,AWI-CM-1-1-MR,r1i1p1f1,ssp370,day,gn,tasmin,2.08,2.62,3.24,
8,CAR,Caribbean,AWI-CM-1-1-MR,r1i1p1f1,ssp585,day,gn,tasmin,2.01,3.11,3.48,4.79
8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,tasmin,1.13,,,
8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,tasmin,1.25,1.59,,
8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,tasmin,0.85,1.42,2.24,
8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,tasmin,1.12,1.65,2.42,
8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,tasmin,1.08,1.98,,
8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,tasmin,1.57,1.71,2.43,
8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,tasmin,1.13,1.97,2.95,3.52
8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,tasmin,1.23,1.75,2.85,3.64
8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp126,day,gr,tasmin,1.21,1.42,,
8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp245,day,gr,tasmin,1.36,1.77,2.68,
8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp370,day,gr,tasmin,1.41,1.83,2.11,2.87
8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp585,day,gr,tasmin,1.35,1.59,2.75,3.23
8,CAR,Caribbean,CNRM-CM6-1-HR,r1i1p1f2,ssp126,day,gr,tasmin,1.51,2.02,,
8,CAR,Caribbean,CNRM-CM6-1-HR,r1i1p1f2,ssp585,day,gr,tasmin,1.4,1.46,2.88,3.76
8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp119,day,gr,tasmin,1.66,,,
8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp126,day,gr,tasmin,1.28,,,
8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp245,day,gr,tasmin,1.04,1.71,2.48,
8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp370,day,gr,tasmin,1.11,1.56,2.57,3.49
8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp585,day,gr,tasmin,1.53,1.96,2.61,3.44
8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp119,day,gn,tasmin,0.99,1.54,,
8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp126,day,gn,tasmin,1.03,1.53,,
8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp245,day,gn,tasmin,1.1,1.77,2.3,3.62
8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp370,day,gn,tasmin,1.14,1.49,2.7,3.44
8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp585,day,gn,tasmin,1.11,1.52,2.49,3.26
8,CAR,Caribbean,EC-Earth3,r1i1p1f1,ssp126,day,gr,tasmin,1.93,2.58,,
8,CAR,Caribbean,EC-Earth3,r1i1p1f1,ssp245,day,gr,tasmin,2.2,2.23,3.24,
8,CAR,Caribbean,EC-Earth3,r1i1p1f1,ssp370,day,gr,tasmin,2.06,2.74,3.98,4.45
8,CAR,Caribbean,EC-Earth3,r1i1p1f1,ssp585,day,gr,tasmin,1.98,2.48,3.25,4.33
8,CAR,Caribbean,EC-Earth3-AerChem,r1i1p1f1,ssp370,day,gr,tasmin,1.87,1.99,3.38,4.06
8,CAR,Caribbean,EC-Earth3-Veg,r1i1p1f1,ssp119,day,gr,tasmin,1.95,2.16,,
8,CAR,Caribbean,EC-Earth3-Veg,r1i1p1f1,ssp126,day,gr,tasmin,1.75,2.13,,
8,CAR,Caribbean,EC-Earth3-Veg,r1i1p1f1,ssp245,day,gr,tasmin,2.04,2.42,3.14,
8,CAR,Caribbean,EC-Earth3-Veg,r1i1p1f1,ssp370,day,gr,tasmin,1.86,2.33,3.07,4.35
8,CAR,Caribbean,EC-Earth3-Veg,r1i1p1f1,ssp585,day,gr,tasmin,1.93,2.15,3.95,4.28
8,CAR,Caribbean,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,day,gr,tasmin,1.84,,,
8,CAR,Caribbean,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,day,gr,tasmin,1.72,,,
8,CAR,Caribbean,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,day,gr,tasmin,1.53,2.57,3.32,
8,CAR,Caribbean,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,day,gr,tasmin,1.93,2.53,3.53,4.64
8,CAR,Caribbean,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,day,gr,tasmin,1.5,2.23,3.74,4.32
8,CAR,Caribbean,FGOALS-g3,r1i1p1f1,ssp245,day,gn,tasmin,1.76,2.12,,
8,CAR,Caribbean,FGOALS-g3,r1i1p1f1,ssp370,day,gn,tasmin,1.33,1.94,3.1,
8,CAR,Caribbean,FGOALS-g3,r1i1p1f1,ssp585,day,gn,tasmin,1.71,2.27,3.03,
8,CAR,Caribbean,GFDL-CM4,r1i1p1f1,ssp245,day,gr1,tasmin,1.8,2.17,,
8,CAR,Caribbean,GFDL-CM4,r1i1p1f1,ssp585,day,gr1,tasmin,1.73,2.43,3.09,4.22
8,CAR,Caribbean,GFDL-ESM4,r1i1p1f1,ssp245,day,gr1,tasmin,1.35,2.33,,
8,CAR,Caribbean,GFDL-ESM4,r1i1p1f1,ssp370,day,gr1,tasmin,1.84,2.01,3.24,
8,CAR,Caribbean,GFDL-ESM4,r1i1p1f1,ssp585,day,gr1,tasmin,1.54,2.05,3.13,
8,CAR,Caribbean,HadGEM3-GC31-LL,r1i1p1f3,ssp126,day,gn,tasmin,1.11,1.73,,
8,CAR,Caribbean,HadGEM3-GC31-LL,r1i1p1f3,ssp245,day,gn,tasmin,1.28,1.4,2.78,
8,CAR,Caribbean,HadGEM3-GC31-LL,r1i1p1f3,ssp585,day,gn,tasmin,1.4,1.65,2.74,3.71
8,CAR,Caribbean,HadGEM3-GC31-MM,r1i1p1f3,ssp126,day,gn,tasmin,1.0,1.63,,
8,CAR,Caribbean,HadGEM3-GC31-MM,r1i1p1f3,ssp585,day,gn,tasmin,0.81,1.48,2.82,3.49
8,CAR,Caribbean,INM-CM4-8,r1i1p1f1,ssp126,day,gr1,tasmin,1.78,,,
8,CAR,Caribbean,INM-CM4-8,r1i1p1f1,ssp245,day,gr1,tasmin,1.83,2.27,,
8,CAR,Caribbean,INM-CM4-8,r1i1p1f1,ssp370,day,gr1,tasmin,2.08,2.3,3.07,
8,CAR,Caribbean,INM-CM4-8,r1i1p1f1,ssp585,day,gr1,tasmin,1.68,2.17,3.48,
8,CAR,Caribbean,INM-CM5-0,r1i1p1f1,ssp126,day,gr1,tasmin,1.5,,,
8,CAR,Caribbean,INM-CM5-0,r1i1p1f1,ssp245,day,gr1,tasmin,1.65,2.44,,
8,CAR,Caribbean,INM-CM5-0,r1i1p1f1,ssp370,day,gr1,tasmin,1.61,2.0,3.14,
8,CAR,Caribbean,INM-CM5-0,r1i1p1f1,ssp585,day,gr1,tasmin,1.68,2.2,3.26,
8,CAR,Caribbean,IPSL-CM6A-LR,r1i1p1f1,ssp119,day,gr,tasmin,1.25,1.76,,
8,CAR,Caribbean,IPSL-CM6A-LR,r1i1p1f1,ssp126,day,gr,tasmin,1.47,1.98,,
8,CAR,Caribbean,IPSL-CM6A-LR,r1i1p1f1,ssp245,day,gr,tasmin,1.51,2.07,2.58,
8,CAR,Caribbean,IPSL-CM6A-LR,r1i1p1f1,ssp370,day,gr,tasmin,1.53,2.03,2.55,3.61
8,CAR,Caribbean,IPSL-CM6A-LR,r1i1p1f1,ssp585,day,gr,tasmin,1.17,2.0,2.77,3.62
8,CAR,Caribbean,KACE-1-0-G,r1i1p1f1,ssp126,day,gr,tasmin,1.49,2.1,,
8,CAR,Caribbean,KACE-1-0-G,r1i1p1f1,ssp245,day,gr,tasmin,1.53,2.13,2.91,
8,CAR,Caribbean,KACE-1-0-G,r1i1p1f1,ssp370,day,gr,tasmin,1.29,1.9,2.91,3.98
8,CAR,Caribbean,KACE-1-0-G,r1i1p1f1,ssp585,day,gr,tasmin,1.54,2.04,3.24,3.9
8,CAR,Caribbean,KIOST-ESM,r1i1p1f1,ssp126,day,gr1,tasmin,1.01,,,
8,CAR,Caribbean,KIOST-ESM,r1i1p1f1,ssp245,day,gr1,tasmin,0.91,1.36,,
8,CAR,Caribbean,MIROC-ES2L,r1i1p1f2,ssp126,day,gn,tasmin,1.47,,,
8,CAR,Caribbean,MIROC-ES2L,r1i1p1f2,ssp245,day,gn,tasmin,1.27,1.73,,
8,CAR,Caribbean,MIROC-ES2L,r1i1p1f2,ssp370,day,gn,tasmin,1.35,1.66,2.68,
8,CAR,Caribbean,MIROC-ES2L,r1i1p1f2,ssp585,day,gn,tasmin,1.28,1.7,2.85,
8,CAR,Caribbean,MIROC6,r1i1p1f1,ssp126,day,gn,tasmin,1.29,,,
8,CAR,Caribbean,MIROC6,r1i1p1f1,ssp245,day,gn,tasmin,1.62,2.05,,
8,CAR,Caribbean,MIROC6,r1i1p1f1,ssp370,day,gn,tasmin,1.68,2.02,,
8,CAR,Caribbean,MIROC6,r1i1p1f1,ssp585,day,gn,tasmin,1.57,1.97,3.02,
8,CAR,Caribbean,MPI-ESM1-2-HR,r1i1p1f1,ssp126,day,gn,tasmin,1.39,,,
8,CAR,Caribbean,MPI-ESM1-2-HR,r1i1p1f1,ssp245,day,gn,tasmin,1.91,2.15,,
8,CAR,Caribbean,MPI-ESM1-2-HR,r1i1p1f1,ssp370,day,gn,tasmin,1.34,2.46,3.29,
8,CAR,Caribbean,MPI-ESM1-2-HR,r1i1p1f1,ssp585,day,gn,tasmin,1.49,1.91,3.51,
8,CAR,Caribbean,MPI-ESM1-2-LR,r1i1p1f1,ssp126,day,gn,tasmin,,,,
8,CAR,Caribbean,MPI-ESM1-2-LR,r1i1p1f1,ssp245,day,gn,tasmin,,,,
8,CAR,Caribbean,MPI-ESM1-2-LR,r1i1p1f1,ssp370,day,gn,tasmin,,,,
8,CAR,Caribbean,MPI-ESM1-2-LR,r1i1p1f1,ssp585,day,gn,tasmin,,,,
8,CAR,Caribbean,MRI-ESM2-0,r1i1p1f1,ssp119,day,gn,tasmin,1.54,,,
8,CAR,Caribbean,MRI-ESM2-0,r1i1p1f1,ssp126,day,gn,tasmin,1.54,,,
8,CAR,Caribbean,MRI-ESM2-0,r1i1p1f1,ssp245,day,gn,tasmin,1.74,2.45,,
8,CAR,Caribbean,MRI-ESM2-0,r1i1p1f1,ssp370,day,gn,tasmin,1.68,2.14,2.53,
8,CAR,Caribbean,MRI-ESM2-0,r1i1p1f1,ssp585,day,gn,tasmin,1.76,2.32,3.05,3.78
8,CAR,Caribbean,NESM3,r1i1p1f1,ssp126,day,gn,tasmin,0.98,1.45,,
8,CAR,Caribbean,NESM3,r1i1p1f1,ssp245,day,gn,tasmin,1.18,1.41,,
8,CAR,Caribbean,NESM3,r1i1p1f1,ssp585,day,gn,tasmin,1.16,1.51,2.32,2.96
8,CAR,Caribbean,NorESM2-MM,r1i1p1f1,ssp245,day,gn,tasmin,1.6,2.36,,
8,CAR,Caribbean,NorESM2-MM,r1i1p1f1,ssp370,day,gn,tasmin,1.43,2.08,3.17,
8,CAR,Caribbean,NorESM2-MM,r1i1p1f1,ssp585,day,gn,tasmin,1.32,2.5,3.04,
8,CAR,Caribbean,UKESM1-0-LL,r1i1p1f2,ssp119,day,gn,tasmin,1.26,2.01,,
8,CAR,Caribbean,UKESM1-0-LL,r1i1p1f2,ssp126,day,gn,tasmin,1.55,2.02,,
8,CAR,Caribbean,UKESM1-0-LL,r1i1p1f2,ssp245,day,gn,tasmin,1.6,2.08,2.95,3.74
8,CAR,Caribbean,UKESM1-0-LL,r1i1p1f2,ssp370,day,gn,tasmin,1.32,1.68,2.83,3.98
8,CAR,Caribbean,UKESM1-0-LL,r1i1p1f2,ssp585,day,gn,tasmin,1.69,2.13,3.22,4.43
9,NWS,N.W.South-America,ACCESS-CM2,r1i1p1f1,ssp126,day,gn,tasmin,1.79,2.62,,
9,NWS,N.W.South-America,ACCESS-CM2,r1i1p1f1,ssp245,day,gn,tasmin,1.86,2.63,4.02,
9,NWS,N.W.South-America,ACCESS-CM2,r1i1p1f1,ssp370,day,gn,tasmin,1.8,2.4,3.9,5.32
9,NWS,N.W.South-America,ACCESS-CM2,r1i1p1f1,ssp585,day,gn,tasmin,1.96,2.85,4.06,5.56
9,NWS,N.W.South-America,ACCESS-ESM1-5,r1i1p1f1,ssp126,day,gn,tasmin,1.96,2.07,,
9,NWS,N.W.South-America,ACCESS-ESM1-5,r1i1p1f1,ssp245,day,gn,tasmin,1.79,2.43,,
9,NWS,N.W.South-America,ACCESS-ESM1-5,r1i1p1f1,ssp370,day,gn,tasmin,1.88,2.63,3.56,
9,NWS,N.W.South-America,ACCESS-ESM1-5,r1i1p1f1,ssp585,day,gn,tasmin,1.58,2.32,3.46,4.71
9,NWS,N.W.South-America,AWI-CM-1-1-MR,r1i1p1f1,ssp126,day,gn,tasmin,1.93,2.18,,
9,NWS,N.W.South-America,AWI-CM-1-1-MR,r1i1p1f1,ssp245,day,gn,tasmin,1.77,2.39,,
9,NWS,N.W.South-America,AWI-CM-1-1-MR,r1i1p1f1,ssp370,day,gn,tasmin,1.97,2.45,3.61,
9,NWS,N.W.South-America,AWI-CM-1-1-MR,r1i1p1f1,ssp585,day,gn,tasmin,1.74,2.48,3.69,5.18
9,NWS,N.W.South-America,BCC-CSM2-MR,r1i1p1f1,ssp126,day,gn,tasmin,1.81,,,
9,NWS,N.W.South-America,BCC-CSM2-MR,r1i1p1f1,ssp245,day,gn,tasmin,1.99,2.69,,
9,NWS,N.W.South-America,BCC-CSM2-MR,r1i1p1f1,ssp370,day,gn,tasmin,2.08,2.93,4.72,
9,NWS,N.W.South-America,BCC-CSM2-MR,r1i1p1f1,ssp585,day,gn,tasmin,2.04,2.71,3.97,
9,NWS,N.W.South-America,CMCC-CM2-SR5,r1i1p1f1,ssp126,day,gn,tasmin,1.3,1.64,,
9,NWS,N.W.South-America,CMCC-CM2-SR5,r1i1p1f1,ssp245,day,gn,tasmin,1.18,1.65,2.54,
9,NWS,N.W.South-America,CMCC-CM2-SR5,r1i1p1f1,ssp370,day,gn,tasmin,1.24,1.83,2.74,3.79
9,NWS,N.W.South-America,CMCC-CM2-SR5,r1i1p1f1,ssp585,day,gn,tasmin,1.21,1.66,2.69,3.83
