# cmip6: regional means at warming levels for individual models - SM_top
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: SM_top
# variable: mrsos
# units: σ
region,abbrevs,names,model,ens,exp,table,grid,varn,1.5,2.0,3.0,4.0
2,NEN,N.E.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,Lmon,gr,mrsos,0.16,0.21,1.09,0.56
2,NEN,N.E.North-America,FGOALS-f3-L,r1i1p1f1,ssp126,Lmon,gn,mrsos,0.7,0.22,,
2,NEN,N.E.North-America,FGOALS-f3-L,r1i1p1f1,ssp245,Lmon,gn,mrsos,0.21,0.22,,
2,NEN,N.E.North-America,FGOALS-f3-L,r1i1p1f1,ssp370,Lmon,gn,mrsos,0.71,0.53,-0.02,
2,NEN,N.E.North-America,FGOALS-f3-L,r1i1p1f1,ssp585,Lmon,gn,mrsos,0.17,-0.09,0.61,0.81
2,NEN,N.E.North-America,FIO-ESM-2-0,r1i1p1f1,ssp126,Lmon,gn,mrsos,0.23,0.08,,
2,NEN,N.E.North-America,FIO-ESM-2-0,r1i1p1f1,ssp245,Lmon,gn,mrsos,0.12,-0.44,-0.81,
2,NEN,N.E.North-America,FIO-ESM-2-0,r1i1p1f1,ssp585,Lmon,gn,mrsos,0.11,0.02,0.12,-0.73
2,NEN,N.E.North-America,GFDL-CM4,r1i1p1f1,ssp245,Lmon,gr1,mrsos,-1.49,-2.11,,
2,NEN,N.E.North-America,GFDL-CM4,r1i1p1f1,ssp585,Lmon,gr1,mrsos,-1.37,-1.44,-2.16,-3.77
2,NEN,N.E.North-America,GFDL-ESM4,r1i1p1f1,ssp245,Lmon,gr1,mrsos,-0.46,-0.56,,
2,NEN,N.E.North-America,GFDL-ESM4,r1i1p1f1,ssp370,Lmon,gr1,mrsos,0.9,0.1,-1.02,
2,NEN,N.E.North-America,GFDL-ESM4,r1i1p1f1,ssp585,Lmon,gr1,mrsos,0.06,-0.65,-0.87,
2,NEN,N.E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp119,Lmon,gr,mrsos,2.35,2.11,,
2,NEN,N.E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp126,Lmon,gr,mrsos,1.91,1.25,,
2,NEN,N.E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp245,Lmon,gr,mrsos,2.19,2.35,1.51,
2,NEN,N.E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp370,Lmon,gr,mrsos,1.99,1.98,1.97,0.36
2,NEN,N.E.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp585,Lmon,gr,mrsos,2.09,2.09,2.07,0.8
2,NEN,N.E.North-America,KACE-1-0-G,r1i1p1f1,ssp126,Lmon,gr,mrsos,-0.45,-0.22,,
2,NEN,N.E.North-America,KACE-1-0-G,r1i1p1f1,ssp245,Lmon,gr,mrsos,-0.82,-0.64,-0.68,
2,NEN,N.E.North-America,KACE-1-0-G,r1i1p1f1,ssp370,Lmon,gr,mrsos,-0.71,-0.65,-0.64,-0.77
2,NEN,N.E.North-America,KACE-1-0-G,r1i1p1f1,ssp585,Lmon,gr,mrsos,-0.56,-0.65,-0.63,-0.7
2,NEN,N.E.North-America,MIROC-ES2L,r1i1p1f2,ssp126,Lmon,gn,mrsos,-0.52,,,
2,NEN,N.E.North-America,MIROC-ES2L,r1i1p1f2,ssp245,Lmon,gn,mrsos,0.22,0.63,,
2,NEN,N.E.North-America,MIROC-ES2L,r1i1p1f2,ssp370,Lmon,gn,mrsos,-1.01,-0.77,0.05,
2,NEN,N.E.North-America,MIROC-ES2L,r1i1p1f2,ssp585,Lmon,gn,mrsos,-0.09,-0.4,-0.08,
2,NEN,N.E.North-America,MIROC6,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.33,,,
2,NEN,N.E.North-America,MIROC6,r1i1p1f1,ssp245,Lmon,gn,mrsos,0.28,0.15,,
2,NEN,N.E.North-America,MIROC6,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.16,0.72,,
2,NEN,N.E.North-America,MIROC6,r1i1p1f1,ssp585,Lmon,gn,mrsos,0.24,0.35,-0.72,
2,NEN,N.E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.21,,,
2,NEN,N.E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.1,-0.15,,
2,NEN,N.E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.37,-0.2,-0.24,
2,NEN,N.E.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.18,0.59,-0.01,
2,NEN,N.E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp126,Lmon,gn,mrsos,0.64,,,
2,NEN,N.E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp245,Lmon,gn,mrsos,0.61,0.21,,
2,NEN,N.E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp370,Lmon,gn,mrsos,0.1,0.13,-0.39,
2,NEN,N.E.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.15,-0.3,0.12,
2,NEN,N.E.North-America,MRI-ESM2-0,r1i1p1f1,ssp119,Lmon,gn,mrsos,0.03,,,
2,NEN,N.E.North-America,MRI-ESM2-0,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.54,,,
2,NEN,N.E.North-America,MRI-ESM2-0,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.02,-0.37,,
2,NEN,N.E.North-America,MRI-ESM2-0,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.23,0.08,-0.33,
2,NEN,N.E.North-America,MRI-ESM2-0,r1i1p1f1,ssp585,Lmon,gn,mrsos,0.4,0.04,-0.45,-0.9
2,NEN,N.E.North-America,NorESM2-LM,r1i1p1f1,ssp245,Lmon,gn,mrsos,-3.97,-5.4,,
2,NEN,N.E.North-America,NorESM2-LM,r1i1p1f1,ssp370,Lmon,gn,mrsos,-3.41,-5.03,,
2,NEN,N.E.North-America,NorESM2-LM,r1i1p1f1,ssp585,Lmon,gn,mrsos,-3.52,-5.2,-8.43,
2,NEN,N.E.North-America,NorESM2-MM,r1i1p1f1,ssp245,Lmon,gn,mrsos,-1.51,-3.37,,
2,NEN,N.E.North-America,NorESM2-MM,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.92,-3.46,-6.46,
2,NEN,N.E.North-America,NorESM2-MM,r1i1p1f1,ssp585,Lmon,gn,mrsos,-1.5,-2.6,-7.17,
2,NEN,N.E.North-America,TaiESM1,r1i1p1f1,ssp126,Lmon,gn,mrsos,0.23,0.13,,
2,NEN,N.E.North-America,TaiESM1,r1i1p1f1,ssp245,Lmon,gn,mrsos,0.44,0.02,0.26,
2,NEN,N.E.North-America,TaiESM1,r1i1p1f1,ssp370,Lmon,gn,mrsos,0.35,0.03,-0.6,0.1
2,NEN,N.E.North-America,TaiESM1,r1i1p1f1,ssp585,Lmon,gn,mrsos,0.49,0.18,-0.06,0.21
2,NEN,N.E.North-America,UKESM1-0-LL,r1i1p1f2,ssp119,Lmon,gn,mrsos,-2.11,-2.91,,
2,NEN,N.E.North-America,UKESM1-0-LL,r1i1p1f2,ssp126,Lmon,gn,mrsos,-2.14,-3.05,,
2,NEN,N.E.North-America,UKESM1-0-LL,r1i1p1f2,ssp245,Lmon,gn,mrsos,-1.62,-2.94,-5.23,-7.45
2,NEN,N.E.North-America,UKESM1-0-LL,r1i1p1f2,ssp370,Lmon,gn,mrsos,-1.58,-2.4,-4.83,-7.08
2,NEN,N.E.North-America,UKESM1-0-LL,r1i1p1f2,ssp585,Lmon,gn,mrsos,-1.36,-2.25,-4.78,-7.21
3,WNA,W.North-America,ACCESS-CM2,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.69,-0.78,,
3,WNA,W.North-America,ACCESS-CM2,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.63,-1.0,-1.44,
3,WNA,W.North-America,ACCESS-CM2,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.7,-1.09,-1.06,-1.66
3,WNA,W.North-America,ACCESS-CM2,r1i1p1f1,ssp585,Lmon,gn,mrsos,-1.22,-1.48,-1.42,-2.28
3,WNA,W.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.52,-0.81,,
3,WNA,W.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.71,-1.06,,
3,WNA,W.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.58,-0.41,-1.04,
3,WNA,W.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.3,-1.09,-0.91,-1.63
3,WNA,W.North-America,BCC-CSM2-MR,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.78,,,
3,WNA,W.North-America,BCC-CSM2-MR,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.47,-1.3,,
3,WNA,W.North-America,BCC-CSM2-MR,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.77,-1.48,-1.69,
3,WNA,W.North-America,BCC-CSM2-MR,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.64,-0.62,-1.74,
3,WNA,W.North-America,CESM2,r1i1p1f1,ssp126,Lmon,gn,mrsos,-3.05,-3.31,,
3,WNA,W.North-America,CESM2,r1i1p1f1,ssp245,Lmon,gn,mrsos,-2.64,-3.04,-3.93,
3,WNA,W.North-America,CESM2,r1i1p1f1,ssp370,Lmon,gn,mrsos,-3.01,-3.65,-3.55,-4.44
3,WNA,W.North-America,CESM2,r1i1p1f1,ssp585,Lmon,gn,mrsos,-2.7,-3.2,-3.85,-4.37
3,WNA,W.North-America,CESM2-WACCM,r1i1p1f1,ssp126,Lmon,gn,mrsos,-2.88,-3.59,,
3,WNA,W.North-America,CESM2-WACCM,r1i1p1f1,ssp245,Lmon,gn,mrsos,-2.77,-3.2,-3.84,
3,WNA,W.North-America,CESM2-WACCM,r1i1p1f1,ssp370,Lmon,gn,mrsos,-2.72,-2.97,-3.9,-4.05
3,WNA,W.North-America,CESM2-WACCM,r1i1p1f1,ssp585,Lmon,gn,mrsos,-2.59,-3.65,-3.71,-4.17
3,WNA,W.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.74,-0.94,,
3,WNA,W.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.7,-1.1,-1.33,
3,WNA,W.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp370,Lmon,gn,mrsos,-1.18,-0.98,-1.92,-1.28
3,WNA,W.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.29,-0.67,-1.78,-1.77
3,WNA,W.North-America,CNRM-CM6-1,r1i1p1f2,ssp126,Lmon,gr,mrsos,-1.06,-1.7,,
3,WNA,W.North-America,CNRM-CM6-1,r1i1p1f2,ssp245,Lmon,gr,mrsos,-1.3,-1.03,-2.18,
3,WNA,W.North-America,CNRM-CM6-1,r1i1p1f2,ssp370,Lmon,gr,mrsos,-0.83,-1.23,-2.42,-3.04
3,WNA,W.North-America,CNRM-CM6-1,r1i1p1f2,ssp585,Lmon,gr,mrsos,-0.98,-1.83,-2.27,-2.77
3,WNA,W.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp126,Lmon,gr,mrsos,-1.01,-1.81,,
3,WNA,W.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp245,Lmon,gr,mrsos,-1.17,-2.13,-3.16,
3,WNA,W.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp370,Lmon,gr,mrsos,-1.24,-1.92,-3.01,-3.55
3,WNA,W.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp585,Lmon,gr,mrsos,-0.78,-1.64,-3.07,-4.16
3,WNA,W.North-America,CNRM-ESM2-1,r1i1p1f2,ssp119,Lmon,gr,mrsos,-1.46,,,
3,WNA,W.North-America,CNRM-ESM2-1,r1i1p1f2,ssp126,Lmon,gr,mrsos,-1.25,,,
3,WNA,W.North-America,CNRM-ESM2-1,r1i1p1f2,ssp245,Lmon,gr,mrsos,-1.17,-1.86,-2.17,
3,WNA,W.North-America,CNRM-ESM2-1,r1i1p1f2,ssp370,Lmon,gr,mrsos,-1.61,-1.66,-2.71,-3.88
3,WNA,W.North-America,CNRM-ESM2-1,r1i1p1f2,ssp585,Lmon,gr,mrsos,-1.27,-2.14,-3.01,-3.66
3,WNA,W.North-America,CanESM5,r1i1p1f1,ssp119,Lmon,gn,mrsos,-0.65,-1.29,,
3,WNA,W.North-America,CanESM5,r1i1p1f1,ssp126,Lmon,gn,mrsos,-1.04,-1.67,,
3,WNA,W.North-America,CanESM5,r1i1p1f1,ssp245,Lmon,gn,mrsos,-1.23,-1.58,-2.37,-2.82
3,WNA,W.North-America,CanESM5,r1i1p1f1,ssp370,Lmon,gn,mrsos,-1.05,-1.63,-2.38,-2.7
3,WNA,W.North-America,CanESM5,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.96,-1.5,-2.19,-2.53
3,WNA,W.North-America,CanESM5-CanOE,r1i1p2f1,ssp126,Lmon,gn,mrsos,-1.53,-1.43,,
3,WNA,W.North-America,CanESM5-CanOE,r1i1p2f1,ssp245,Lmon,gn,mrsos,-1.75,-2.3,-2.18,-3.45
3,WNA,W.North-America,CanESM5-CanOE,r1i1p2f1,ssp370,Lmon,gn,mrsos,-1.73,-2.02,-2.51,-3.51
3,WNA,W.North-America,CanESM5-CanOE,r1i1p2f1,ssp585,Lmon,gn,mrsos,-1.94,-2.51,-2.59,-3.2
3,WNA,W.North-America,E3SM-1-1,r1i1p1f1,ssp585,Lmon,gr,mrsos,-1.48,-2.09,-2.74,-3.21
3,WNA,W.North-America,EC-Earth3,r1i1p1f1,ssp126,Lmon,gr,mrsos,-0.7,-0.05,,
3,WNA,W.North-America,EC-Earth3,r1i1p1f1,ssp245,Lmon,gr,mrsos,-0.37,0.01,-0.33,
3,WNA,W.North-America,EC-Earth3,r1i1p1f1,ssp370,Lmon,gr,mrsos,-0.78,-0.05,-1.18,-1.21
3,WNA,W.North-America,EC-Earth3,r1i1p1f1,ssp585,Lmon,gr,mrsos,-0.04,-0.82,-0.94,-1.13
3,WNA,W.North-America,EC-Earth3-AerChem,r1i1p1f1,ssp370,Lmon,gr,mrsos,-0.09,0.38,-0.2,-0.52
3,WNA,W.North-America,EC-Earth3-CC,r1i1p1f1,ssp245,Lmon,gr,mrsos,-0.48,-1.76,-0.62,
3,WNA,W.North-America,EC-Earth3-CC,r1i1p1f1,ssp585,Lmon,gr,mrsos,-0.53,-0.37,-0.91,-1.18
3,WNA,W.North-America,EC-Earth3-Veg,r1i1p1f1,ssp119,Lmon,gr,mrsos,-0.88,0.01,,
3,WNA,W.North-America,EC-Earth3-Veg,r1i1p1f1,ssp126,Lmon,gr,mrsos,-0.47,-0.34,,
3,WNA,W.North-America,EC-Earth3-Veg,r1i1p1f1,ssp245,Lmon,gr,mrsos,-0.65,-0.43,-0.5,
3,WNA,W.North-America,EC-Earth3-Veg,r1i1p1f1,ssp370,Lmon,gr,mrsos,-0.52,-0.35,-0.19,-1.35
3,WNA,W.North-America,EC-Earth3-Veg,r1i1p1f1,ssp585,Lmon,gr,mrsos,-0.67,-0.57,-0.5,-1.22
3,WNA,W.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,Lmon,gr,mrsos,-0.17,,,
3,WNA,W.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,Lmon,gr,mrsos,-0.26,,,
3,WNA,W.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,Lmon,gr,mrsos,-0.14,-0.04,-0.15,
3,WNA,W.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,Lmon,gr,mrsos,-0.14,-0.46,0.2,-0.54
3,WNA,W.North-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,Lmon,gr,mrsos,0.14,-0.27,-0.19,-0.17
3,WNA,W.North-America,FGOALS-f3-L,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.11,-0.18,,
3,WNA,W.North-America,FGOALS-f3-L,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.47,-1.11,,
3,WNA,W.North-America,FGOALS-f3-L,r1i1p1f1,ssp370,Lmon,gn,mrsos,0.29,-0.44,-0.77,
3,WNA,W.North-America,FGOALS-f3-L,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.3,0.16,-0.28,-0.47
3,WNA,W.North-America,FIO-ESM-2-0,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.08,-0.24,,
3,WNA,W.North-America,FIO-ESM-2-0,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.36,-0.19,-0.33,
3,WNA,W.North-America,FIO-ESM-2-0,r1i1p1f1,ssp585,Lmon,gn,mrsos,0.2,0.52,0.26,0.2
3,WNA,W.North-America,GFDL-CM4,r1i1p1f1,ssp245,Lmon,gr1,mrsos,-0.48,0.41,,
3,WNA,W.North-America,GFDL-CM4,r1i1p1f1,ssp585,Lmon,gr1,mrsos,-0.69,-0.87,-0.34,-0.26
3,WNA,W.North-America,GFDL-ESM4,r1i1p1f1,ssp245,Lmon,gr1,mrsos,0.74,0.62,,
3,WNA,W.North-America,GFDL-ESM4,r1i1p1f1,ssp370,Lmon,gr1,mrsos,0.0,-0.48,0.15,
3,WNA,W.North-America,GFDL-ESM4,r1i1p1f1,ssp585,Lmon,gr1,mrsos,-0.07,-0.53,0.4,
3,WNA,W.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp119,Lmon,gr,mrsos,-0.02,-0.62,,
3,WNA,W.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp126,Lmon,gr,mrsos,-0.33,0.48,,
3,WNA,W.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp245,Lmon,gr,mrsos,0.2,0.57,0.47,
3,WNA,W.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp370,Lmon,gr,mrsos,0.39,0.31,0.75,0.84
3,WNA,W.North-America,IPSL-CM6A-LR,r1i1p1f1,ssp585,Lmon,gr,mrsos,0.63,1.18,0.51,0.24
3,WNA,W.North-America,KACE-1-0-G,r1i1p1f1,ssp126,Lmon,gr,mrsos,-0.89,-0.75,,
3,WNA,W.North-America,KACE-1-0-G,r1i1p1f1,ssp245,Lmon,gr,mrsos,-0.77,-1.09,-0.98,
3,WNA,W.North-America,KACE-1-0-G,r1i1p1f1,ssp370,Lmon,gr,mrsos,-0.97,-1.43,-0.98,-1.73
3,WNA,W.North-America,KACE-1-0-G,r1i1p1f1,ssp585,Lmon,gr,mrsos,-1.03,-1.35,-1.39,-1.36
3,WNA,W.North-America,MIROC-ES2L,r1i1p1f2,ssp126,Lmon,gn,mrsos,-0.59,,,
3,WNA,W.North-America,MIROC-ES2L,r1i1p1f2,ssp245,Lmon,gn,mrsos,-1.06,-1.36,,
3,WNA,W.North-America,MIROC-ES2L,r1i1p1f2,ssp370,Lmon,gn,mrsos,-0.95,-1.14,-2.07,
3,WNA,W.North-America,MIROC-ES2L,r1i1p1f2,ssp585,Lmon,gn,mrsos,-0.88,-1.38,-2.37,
3,WNA,W.North-America,MIROC6,r1i1p1f1,ssp126,Lmon,gn,mrsos,0.3,,,
3,WNA,W.North-America,MIROC6,r1i1p1f1,ssp245,Lmon,gn,mrsos,0.04,-0.82,,
3,WNA,W.North-America,MIROC6,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.18,-0.6,,
3,WNA,W.North-America,MIROC6,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.28,-0.7,-0.98,
3,WNA,W.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.44,,,
3,WNA,W.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.28,-0.58,,
3,WNA,W.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.79,-0.5,-0.55,
3,WNA,W.North-America,MPI-ESM1-2-HR,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.29,-0.3,-0.84,
3,WNA,W.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.08,,,
3,WNA,W.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.32,-0.08,,
3,WNA,W.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.08,-0.51,-0.84,
3,WNA,W.North-America,MPI-ESM1-2-LR,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.19,-0.03,-1.1,
3,WNA,W.North-America,MRI-ESM2-0,r1i1p1f1,ssp119,Lmon,gn,mrsos,-1.01,,,
3,WNA,W.North-America,MRI-ESM2-0,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.75,,,
3,WNA,W.North-America,MRI-ESM2-0,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.81,-1.23,,
3,WNA,W.North-America,MRI-ESM2-0,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.52,-0.96,-1.6,
3,WNA,W.North-America,MRI-ESM2-0,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.93,-1.15,-1.62,-2.32
3,WNA,W.North-America,NorESM2-LM,r1i1p1f1,ssp245,Lmon,gn,mrsos,-1.69,-2.24,,
3,WNA,W.North-America,NorESM2-LM,r1i1p1f1,ssp370,Lmon,gn,mrsos,-1.97,-1.98,,
3,WNA,W.North-America,NorESM2-LM,r1i1p1f1,ssp585,Lmon,gn,mrsos,-1.99,-2.33,-2.52,
3,WNA,W.North-America,NorESM2-MM,r1i1p1f1,ssp245,Lmon,gn,mrsos,-2.26,-2.58,,
3,WNA,W.North-America,NorESM2-MM,r1i1p1f1,ssp370,Lmon,gn,mrsos,-2.57,-3.3,-3.41,
3,WNA,W.North-America,NorESM2-MM,r1i1p1f1,ssp585,Lmon,gn,mrsos,-2.26,-2.54,-3.29,
3,WNA,W.North-America,TaiESM1,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.45,-0.36,,
3,WNA,W.North-America,TaiESM1,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.61,-0.78,0.09,
3,WNA,W.North-America,TaiESM1,r1i1p1f1,ssp370,Lmon,gn,mrsos,-1.12,-0.96,-1.11,-0.68
3,WNA,W.North-America,TaiESM1,r1i1p1f1,ssp585,Lmon,gn,mrsos,-1.06,-1.09,-1.3,-0.95
3,WNA,W.North-America,UKESM1-0-LL,r1i1p1f2,ssp119,Lmon,gn,mrsos,-0.05,0.09,,
3,WNA,W.North-America,UKESM1-0-LL,r1i1p1f2,ssp126,Lmon,gn,mrsos,-0.34,0.03,,
3,WNA,W.North-America,UKESM1-0-LL,r1i1p1f2,ssp245,Lmon,gn,mrsos,-0.04,-0.2,-0.23,-0.47
3,WNA,W.North-America,UKESM1-0-LL,r1i1p1f2,ssp370,Lmon,gn,mrsos,-0.12,-0.46,-0.53,-0.19
3,WNA,W.North-America,UKESM1-0-LL,r1i1p1f2,ssp585,Lmon,gn,mrsos,0.18,-0.11,-0.46,-0.54
4,CNA,C.North-America,ACCESS-CM2,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.17,-0.41,,
4,CNA,C.North-America,ACCESS-CM2,r1i1p1f1,ssp245,Lmon,gn,mrsos,0.28,-0.14,-0.82,
4,CNA,C.North-America,ACCESS-CM2,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.6,-0.37,-0.81,-1.32
4,CNA,C.North-America,ACCESS-CM2,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.47,-0.52,-0.5,-1.32
4,CNA,C.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp126,Lmon,gn,mrsos,0.36,0.42,,
4,CNA,C.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.15,-0.37,,
4,CNA,C.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.46,-0.33,-0.37,
4,CNA,C.North-America,ACCESS-ESM1-5,r1i1p1f1,ssp585,Lmon,gn,mrsos,0.36,-0.16,-0.26,-0.75
4,CNA,C.North-America,BCC-CSM2-MR,r1i1p1f1,ssp126,Lmon,gn,mrsos,-1.17,,,
4,CNA,C.North-America,BCC-CSM2-MR,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.38,-1.02,,
4,CNA,C.North-America,BCC-CSM2-MR,r1i1p1f1,ssp370,Lmon,gn,mrsos,-1.06,-1.22,-1.01,
4,CNA,C.North-America,BCC-CSM2-MR,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.39,-0.76,-1.19,
4,CNA,C.North-America,CESM2,r1i1p1f1,ssp126,Lmon,gn,mrsos,-1.53,-1.82,,
4,CNA,C.North-America,CESM2,r1i1p1f1,ssp245,Lmon,gn,mrsos,-1.43,-1.63,-1.7,
4,CNA,C.North-America,CESM2,r1i1p1f1,ssp370,Lmon,gn,mrsos,-1.36,-2.03,-2.09,-1.89
4,CNA,C.North-America,CESM2,r1i1p1f1,ssp585,Lmon,gn,mrsos,-1.16,-1.31,-1.74,-1.97
4,CNA,C.North-America,CESM2-WACCM,r1i1p1f1,ssp126,Lmon,gn,mrsos,-1.33,-1.64,,
4,CNA,C.North-America,CESM2-WACCM,r1i1p1f1,ssp245,Lmon,gn,mrsos,-1.27,-1.39,-1.88,
4,CNA,C.North-America,CESM2-WACCM,r1i1p1f1,ssp370,Lmon,gn,mrsos,-1.16,-1.59,-1.87,-1.79
4,CNA,C.North-America,CESM2-WACCM,r1i1p1f1,ssp585,Lmon,gn,mrsos,-1.17,-1.34,-2.25,-2.05
4,CNA,C.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp126,Lmon,gn,mrsos,-0.45,-0.59,,
4,CNA,C.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp245,Lmon,gn,mrsos,-0.28,-0.33,-0.95,
4,CNA,C.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp370,Lmon,gn,mrsos,-0.55,-0.39,-0.94,-0.5
4,CNA,C.North-America,CMCC-CM2-SR5,r1i1p1f1,ssp585,Lmon,gn,mrsos,-0.43,-0.39,-0.88,-1.0
4,CNA,C.North-America,CNRM-CM6-1,r1i1p1f2,ssp126,Lmon,gr,mrsos,-0.4,-0.29,,
4,CNA,C.North-America,CNRM-CM6-1,r1i1p1f2,ssp245,Lmon,gr,mrsos,-0.65,0.06,-0.52,
4,CNA,C.North-America,CNRM-CM6-1,r1i1p1f2,ssp370,Lmon,gr,mrsos,-0.19,0.18,-0.37,-0.19
4,CNA,C.North-America,CNRM-CM6-1,r1i1p1f2,ssp585,Lmon,gr,mrsos,-0.26,-0.14,-0.17,-0.16
4,CNA,C.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp126,Lmon,gr,mrsos,0.52,0.03,,
4,CNA,C.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp245,Lmon,gr,mrsos,-0.2,-0.52,-0.6,
4,CNA,C.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp370,Lmon,gr,mrsos,0.07,-0.46,-0.57,-0.58
4,CNA,C.North-America,CNRM-CM6-1-HR,r1i1p1f2,ssp585,Lmon,gr,mrsos,0.56,0.38,-1.16,-1.83
4,CNA,C.North-America,CNRM-ESM2-1,r1i1p1f2,ssp119,Lmon,gr,mrsos,-0.52,,,
