# cmip6: multi-model-median regional means at warming levels - SM_top
# anomalies w.r.t. 1850-1900
# warming levels: +1.5°C, +2.0°C, +3.0°C, +4.0°C
# index: SM_top
# variable: mrsos
# units: σ
,region,abbrevs,names,model,ens,exp,postprocess,table,grid,varn,1.5,2.0,3.0,4.0
1336,7,SCA,S.Central-America,ACCESS-ESM1-5,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.27,-0.92,,
1337,7,SCA,S.Central-America,ACCESS-ESM1-5,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.19,-1.73,-2.87,
1338,7,SCA,S.Central-America,ACCESS-ESM1-5,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.03,-1.09,-2.8,-4.63
1339,7,SCA,S.Central-America,BCC-CSM2-MR,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.55,,,
1340,7,SCA,S.Central-America,BCC-CSM2-MR,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.79,-2.2,,
1341,7,SCA,S.Central-America,BCC-CSM2-MR,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.85,-2.18,-3.62,
1342,7,SCA,S.Central-America,BCC-CSM2-MR,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.57,-2.24,-4.18,
1343,7,SCA,S.Central-America,CESM2,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.52,-1.0,,
1344,7,SCA,S.Central-America,CESM2,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.04,-1.03,-1.78,
1345,7,SCA,S.Central-America,CESM2,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.92,-1.56,-2.54,-3.42
1346,7,SCA,S.Central-America,CESM2,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.09,-1.88,-1.88,-2.8
1347,7,SCA,S.Central-America,CESM2-WACCM,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.34,-0.8,,
1348,7,SCA,S.Central-America,CESM2-WACCM,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.38,-0.53,-1.55,
1349,7,SCA,S.Central-America,CESM2-WACCM,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.78,-1.32,-1.62,-2.97
1350,7,SCA,S.Central-America,CESM2-WACCM,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.75,-1.45,-1.6,-2.41
1351,7,SCA,S.Central-America,CMCC-CM2-SR5,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.42,-0.99,,
1352,7,SCA,S.Central-America,CMCC-CM2-SR5,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.05,-0.79,-1.16,
1353,7,SCA,S.Central-America,CMCC-CM2-SR5,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.99,-1.22,-1.7,-1.73
1354,7,SCA,S.Central-America,CMCC-CM2-SR5,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.24,-1.35,-1.59,-2.28
1355,7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.22,-0.22,,
1356,7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.18,-0.42,-0.52,
1357,7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,0.19,-0.53,-0.33,-0.46
1358,7,SCA,S.Central-America,CNRM-CM6-1,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,0.22,0.28,-0.77,-0.65
1359,7,SCA,S.Central-America,CNRM-CM6-1-HR,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.5,-0.08,,
1360,7,SCA,S.Central-America,CNRM-CM6-1-HR,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.58,-0.3,-0.37,
1361,7,SCA,S.Central-America,CNRM-CM6-1-HR,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.73,-0.63,-0.32,-0.79
1362,7,SCA,S.Central-America,CNRM-CM6-1-HR,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.52,-0.57,-0.26,-0.57
1363,7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp119,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.62,,,
1364,7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.77,,,
1365,7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.63,-0.57,-0.9,
1366,7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.71,-0.74,-0.57,-0.42
1367,7,SCA,S.Central-America,CNRM-ESM2-1,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.57,-0.82,-0.29,-0.73
1368,7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp119,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.6,-1.43,,
1369,7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.04,-1.3,,
1370,7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.55,-2.55,-3.9,-3.49
1371,7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.22,-1.8,-4.55,-6.34
1372,7,SCA,S.Central-America,CanESM5,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.44,-2.44,-4.03,-4.45
1373,7,SCA,S.Central-America,CanESM5-CanOE,r1i1p2f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.98,-1.38,,
1374,7,SCA,S.Central-America,CanESM5-CanOE,r1i1p2f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.83,-1.01,-1.62,-3.65
1375,7,SCA,S.Central-America,CanESM5-CanOE,r1i1p2f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.03,-1.75,-3.19,-4.83
1376,7,SCA,S.Central-America,CanESM5-CanOE,r1i1p2f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.98,-1.3,-3.39,-3.92
1377,7,SCA,S.Central-America,E3SM-1-1,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.17,-0.45,-1.13,-1.06
1378,7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.67,-1.79,,
1379,7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.96,-2.04,-2.6,
1380,7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-2.29,-2.47,-2.66,-2.93
1381,7,SCA,S.Central-America,EC-Earth3,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-2.25,-1.97,-2.6,-3.23
1382,7,SCA,S.Central-America,EC-Earth3-AerChem,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-2.86,-3.44,-3.83,-4.39
1383,7,SCA,S.Central-America,EC-Earth3-CC,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.53,-1.27,-2.49,
1384,7,SCA,S.Central-America,EC-Earth3-CC,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.4,-1.76,-2.67,-4.09
1385,7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp119,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.58,-1.8,,
1386,7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.56,-2.05,,
1387,7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.57,-1.7,-2.25,
1388,7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.79,-1.98,-2.1,-2.58
1389,7,SCA,S.Central-America,EC-Earth3-Veg,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.46,-1.63,-2.23,-2.82
1390,7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp119,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-2.18,,,
1391,7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-2.28,,,
1392,7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.8,-2.23,-2.05,
1393,7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.91,-1.66,-2.86,-3.75
1394,7,SCA,S.Central-America,EC-Earth3-Veg-LR,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.76,-1.83,-2.9,-3.43
1395,7,SCA,S.Central-America,FGOALS-f3-L,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.91,-2.07,,
1396,7,SCA,S.Central-America,FGOALS-f3-L,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.44,-1.38,,
1397,7,SCA,S.Central-America,FGOALS-f3-L,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.87,-1.87,-1.37,
1398,7,SCA,S.Central-America,FGOALS-f3-L,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.17,-1.62,-2.2,-3.08
1399,7,SCA,S.Central-America,FIO-ESM-2-0,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.71,-1.54,,
1400,7,SCA,S.Central-America,FIO-ESM-2-0,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.7,-1.62,-2.8,
1401,7,SCA,S.Central-America,FIO-ESM-2-0,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.66,-1.93,-3.14,-3.54
1402,7,SCA,S.Central-America,GFDL-CM4,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr1,mrsos,-0.53,-0.37,,
1403,7,SCA,S.Central-America,GFDL-CM4,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr1,mrsos,-0.32,-1.1,-2.47,-2.37
1404,7,SCA,S.Central-America,GFDL-ESM4,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr1,mrsos,-0.47,-0.64,,
1405,7,SCA,S.Central-America,GFDL-ESM4,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr1,mrsos,-0.43,-1.01,-1.85,
1406,7,SCA,S.Central-America,GFDL-ESM4,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr1,mrsos,-0.36,-0.78,-1.84,
1407,7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp119,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.42,-1.58,,
1408,7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.9,-1.24,,
1409,7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.07,-1.76,-2.1,
1410,7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.49,-1.25,-2.19,-3.45
1411,7,SCA,S.Central-America,IPSL-CM6A-LR,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.72,-1.84,-2.23,-3.64
1412,7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.43,-1.99,,
1413,7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.64,-2.05,-2.32,
1414,7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.46,-1.97,-3.25,-4.85
1415,7,SCA,S.Central-America,KACE-1-0-G,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.49,-1.89,-2.6,-3.99
1416,7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.17,,,
1417,7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,1.02,0.24,,
1418,7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.59,0.2,-0.69,
1419,7,SCA,S.Central-America,MIROC-ES2L,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.37,0.18,-0.29,
1420,7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.05,,,
1421,7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.4,-0.94,,
1422,7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.36,-1.49,,
1423,7,SCA,S.Central-America,MIROC6,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.06,-1.98,-2.76,
1424,7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.73,,,
1425,7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.96,-1.21,,
1426,7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.61,-1.13,-2.09,
1427,7,SCA,S.Central-America,MPI-ESM1-2-HR,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.95,-1.07,-2.47,
1428,7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.26,,,
1429,7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.11,-0.09,,
1430,7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.47,-0.51,-1.49,
1431,7,SCA,S.Central-America,MPI-ESM1-2-LR,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.28,-1.18,-1.06,
1432,7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp119,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.12,,,
1433,7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.08,,,
1434,7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.09,-0.94,,
1435,7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.61,-0.86,-3.37,
1436,7,SCA,S.Central-America,MRI-ESM2-0,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.89,-0.98,-2.83,-4.24
1437,7,SCA,S.Central-America,NorESM2-LM,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.38,-1.02,,
1438,7,SCA,S.Central-America,NorESM2-LM,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.61,-1.04,,
1439,7,SCA,S.Central-America,NorESM2-LM,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.45,-1.33,-1.34,
1440,7,SCA,S.Central-America,NorESM2-MM,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.41,-0.32,,
1441,7,SCA,S.Central-America,NorESM2-MM,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.3,-0.67,-1.04,
1442,7,SCA,S.Central-America,NorESM2-MM,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.74,-1.01,-1.26,
1443,7,SCA,S.Central-America,TaiESM1,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.39,-2.65,,
1444,7,SCA,S.Central-America,TaiESM1,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.36,-3.03,-3.81,
1445,7,SCA,S.Central-America,TaiESM1,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.61,-3.2,-4.37,-4.85
1446,7,SCA,S.Central-America,TaiESM1,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.89,-3.58,-4.09,-4.59
1447,7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp119,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-3.43,-3.29,,
1448,7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-3.4,-3.05,,
1449,7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-3.57,-3.93,-5.4,-6.41
1450,7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-3.8,-4.15,-5.27,-7.42
1451,7,SCA,S.Central-America,UKESM1-0-LL,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-4.08,-4.14,-5.33,-7.09
1452,8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.3,-0.5,,
1453,8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.07,-1.24,-0.77,
1454,8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.84,-0.78,-1.2,-1.66
1455,8,CAR,Caribbean,ACCESS-CM2,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.47,-0.88,-1.13,-1.36
1456,8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.43,-0.91,,
1457,8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.41,-0.61,,
1458,8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.79,-1.11,-1.03,
1459,8,CAR,Caribbean,ACCESS-ESM1-5,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.24,-0.34,-1.61,-2.26
1460,8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-3.07,,,
1461,8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-3.04,-3.49,,
1462,8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-2.97,-3.46,-4.65,
1463,8,CAR,Caribbean,BCC-CSM2-MR,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-3.21,-3.89,-5.01,
1464,8,CAR,Caribbean,CESM2,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.09,0.48,,
1465,8,CAR,Caribbean,CESM2,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.14,0.34,0.32,
1466,8,CAR,Caribbean,CESM2,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.34,-0.09,0.01,-0.64
1467,8,CAR,Caribbean,CESM2,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.17,-0.11,-0.16,-0.15
1468,8,CAR,Caribbean,CESM2-WACCM,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.95,0.79,,
1469,8,CAR,Caribbean,CESM2-WACCM,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.63,1.04,0.5,
1470,8,CAR,Caribbean,CESM2-WACCM,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.01,-0.66,-0.24,-1.07
1471,8,CAR,Caribbean,CESM2-WACCM,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.45,-0.12,0.45,0.2
1472,8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.03,-0.69,,
1473,8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.17,-0.8,-1.15,
1474,8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.69,-0.74,-2.18,-2.17
1475,8,CAR,Caribbean,CMCC-CM2-SR5,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-1.02,-1.39,-1.58,-2.38
1476,8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,0.08,-0.08,,
1477,8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,0.46,0.12,-0.19,
1478,8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,0.04,0.01,0.28,-0.32
1479,8,CAR,Caribbean,CNRM-CM6-1,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,0.06,0.28,-0.16,-0.52
1480,8,CAR,Caribbean,CNRM-CM6-1-HR,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.97,-0.6,,
1481,8,CAR,Caribbean,CNRM-CM6-1-HR,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.47,-0.04,-0.31,
1482,8,CAR,Caribbean,CNRM-CM6-1-HR,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.36,-0.43,-0.35,-1.11
1483,8,CAR,Caribbean,CNRM-CM6-1-HR,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.71,-0.85,-0.35,-0.56
1484,8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp119,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-1.19,,,
1485,8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp126,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.96,,,
1486,8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp245,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.63,-0.44,-1.21,
1487,8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp370,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.81,-0.54,-0.67,-0.05
1488,8,CAR,Caribbean,CNRM-ESM2-1,r1i1p1f2,ssp585,sm_annmean_reg_ave_ar6,Lmon,gr,mrsos,-0.86,-0.89,0.15,-0.11
1489,8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp119,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.63,-0.32,,
1490,8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.35,-0.55,,
1491,8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.76,-0.28,-0.77,-0.55
1492,8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.44,0.02,-0.92,-1.28
1493,8,CAR,Caribbean,CanESM5,r1i1p1f1,ssp585,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,-0.65,-0.57,-0.86,-0.8
1494,8,CAR,Caribbean,CanESM5-CanOE,r1i1p2f1,ssp126,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.14,0.16,,
1495,8,CAR,Caribbean,CanESM5-CanOE,r1i1p2f1,ssp245,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.11,0.46,0.16,-0.35
1496,8,CAR,Caribbean,CanESM5-CanOE,r1i1p2f1,ssp370,sm_annmean_reg_ave_ar6,Lmon,gn,mrsos,0.11,0.01,-0.48,-1.28
